epoch,lr,loss,iou,val_loss,val_iou
100,0.001,0.5733872403701147,0.7294768050433541,0.5769343972206116,0.7822777834276747
100,0.001,0.4595325415333112,0.8014351647757372,0.4348694533109665,0.825097984128207
100,0.001,0.3949581782023112,0.8291774227127832,0.3655351897080739,0.8492575658652805
100,0.001,0.3546953697999318,0.8492186778796121,0.33420371015866596,0.8548962065396513
100,0.001,0.32725224768122035,0.8595803931158587,0.3173549522956212,0.8572790200544423
100,0.001,0.30727608129382133,0.8659405162772459,0.30865586300690967,0.8555937932117343
100,0.001,0.2921566826601823,0.8703228100033947,0.30927157402038574,0.8483560119137162
100,0.001,0.2798130897184213,0.8742975962533305,0.29741495350996655,0.854828838342173
100,0.001,0.26890920102596283,0.8779171841442949,0.3033929765224457,0.84434916884712
100,0.001,0.2590752989053726,0.8818834928249476,0.29890186091264087,0.8471237355201925
100,0.001,0.24941007047891617,0.8862426020849519,0.2956587076187134,0.8481460063036761
100,0.001,0.24090063571929932,0.8898491205372429,0.30285417288541794,0.8409353649177144
100,0.001,0.23213653328518072,0.8942640448114082,0.28656917810440063,0.8564433460743408
100,0.001,0.2233346669624249,0.8985809178077072,0.2934710929791133,0.8510033910998923
100,0.001,0.2155120118210713,0.9022314907475156,0.29168249666690826,0.8526073749358547
100,0.001,0.2075960598886013,0.9059601231818734,0.2861090848843257,0.8583975627189627
100,0.001,0.20031290873885155,0.9093297066221618,0.2969513808687528,0.8456320206168724
100,0.001,0.1934101680914561,0.9125624845951763,0.2983513871828715,0.8487693454050128
100,0.001,0.18647712469100952,0.9158858030489326,0.28478391965230304,0.860229538946911
100,0.001,0.18036896797517935,0.9188337808822121,0.29666756590207416,0.8496197042232306
100,0.001,0.17445820632080236,0.9214097875490475,0.28825775782267254,0.8562169347812216
100,0.001,0.16913976271947226,0.9237426269408985,0.29149386783440906,0.8569924820461972
100,0.001,0.16408831998705864,0.9259513373839083,0.2920674631992976,0.8574632714621778
100,0.001,0.15941407841940722,0.9280505306546066,0.3004041214783986,0.8558376665038208
100,0.001,0.15529654423395792,0.9297472365271021,0.2905127803484599,0.8589594699321452
100,0.001,0.15135316116114458,0.9313798978682762,0.2915610820055008,0.8600367582480565
100,0.001,0.1480598021298647,0.9326389079795926,0.294313242038091,0.8615994810149564
100,0.001,0.14489398710429668,0.933894591486972,0.2923456033070882,0.8636801169306317
100,0.001,0.14182563250263533,0.9351473329939363,0.29314806560675305,0.8626995144997213
100,0.001,0.13861688350637755,0.9365715171925776,0.30016662180423737,0.8601117709285543
100,0.001,0.13578204003473124,0.937716206595439,0.30011261999607086,0.8593244298749294
100,0.001,0.13305083010345697,0.9389327458963629,0.31113801896572113,0.8632257851246296
100,0.001,0.13121916664143404,0.9393842517232572,0.31462881962458294,0.8566796679048597
100,0.001,0.13038276073833308,0.9393094721446378,0.30344054102897644,0.8579940542667552
100,0.001,0.12846642980972925,0.9401053722964153,0.30948343873023987,0.8612196908765807
100,0.001,0.12583036441355944,0.9413900907487447,0.3053424805402756,0.8588755652281798
100,0.001,0.12402323509256045,0.9422198311175927,0.32685476044813794,0.8579285294469093
100,0.001,0.12245949792365234,0.9426646338038661,0.3095158338546753,0.8584774117652357
100,0.001,0.11976634648938973,0.9440198647361037,0.3426661342382431,0.857454734563953
100,0.001,0.11848611695071061,0.9444279683967444,0.3016488403081894,0.8618634472520275
100,0.001,0.11670589447021484,0.9452872305712471,0.3145748625199,0.8588082929082576
100,0.001,0.11480116751044989,0.9461328352635939,0.30251994729042053,0.8626240416583043
100,0.001,0.11096511874347925,0.9483435901021614,0.31747686366240185,0.8553109976083745
100,0.001,0.1087008137255907,0.9494835716393487,0.31588947772979736,0.861718973312969
100,0.001,0.10656766158839066,0.9506670994568109,0.3240179866552353,0.8554851352100128
100,0.001,0.10432581572482984,0.9518197447114621,0.3205556869506836,0.8611804221721261
100,0.001,0.10237024538218975,0.952837190629488,0.3175106296936671,0.8611271103176489
100,0.001,0.10097435147811969,0.9534444977501263,0.31658844153086346,0.8636860614738776
100,0.001,0.0997593617066741,0.9539447466487644,0.3317776372035344,0.8595337653469808
100,0.001,0.09822513721883297,0.9545828235344763,0.3349679658810298,0.8563046619778444
100,0.001,0.0963118535776933,0.9556587849730005,0.3352837214867274,0.8580945053333391
100,0.001,0.0955000411098202,0.9557931672052101,0.34593866268793744,0.8524973211647958
100,0.001,0.09420546361555655,0.9564949983423636,0.3301410873730977,0.8612845124766876
100,0.001,0.09308827606340249,0.9568570044887516,0.34195683399836224,0.857881202628738
