epoch,lr,loss,iou,val_loss,val_iou
100,0.001,0.12019348858545224,0.9434423691501462,0.9345864057540894,0.7025023994693792
100,0.001,0.11562050506472588,0.946250009584289,0.9635431269804636,0.7345045980081234
100,0.001,0.11085935992499192,0.949289124230336,0.9815358320871989,0.7346304665834275
100,0.001,0.10930277220904827,0.9500573879595438,0.9631175299485525,0.7209425435081119
100,0.001,0.10910970438271761,0.9497920673956269,0.9911667108535767,0.7361768529186162
100,0.001,0.10831194929778576,0.9496203352753273,0.9612763325373331,0.6920993502151083
100,0.001,0.10706138952324788,0.9501777086511193,0.9776528179645538,0.7146062276388322
100,0.001,0.10461928974837065,0.9514369149705333,0.994464764992396,0.7332200224906454
100,0.001,0.10155001189559698,0.9535014468812865,0.9853106637795767,0.6974608313329376
100,0.001,0.09811249934136868,0.9554860520100167,1.02158123254776,0.7398787758859862
100,0.001,0.09630054670075576,0.95644962215875,1.029412716627121,0.7403004038945077
100,0.001,0.09407602219531934,0.9578066037672861,0.999978224436442,0.7161009413659477
100,0.001,0.09132985894878705,0.9594735531864114,1.0263839860757191,0.7352835041350886
100,0.001,0.09079680840174358,0.9593317706173116,1.0352071324984233,0.7317904167734799
100,0.001,0.08963170740753412,0.9598342008334758,1.0089448789755504,0.7030487770286998
100,0.001,0.090592826406161,0.9586354550592323,1.0239259004592896,0.7181905554777431
100,0.001,0.08951483697940905,0.9590499616761187,1.02709956963857,0.7184986606862168
100,0.001,0.08726000785827637,0.9605098622928451,1.049769143263499,0.7331995806369828
100,0.001,0.08639668642232816,0.9608776950055363,1.04596608877182,0.7293169619689834
100,0.001,0.08410710034271081,0.9620862567578752,1.0471912026405334,0.7251255506676358
100,0.001,0.08140638160208861,0.9639494989373475,1.0603320399920146,0.7273094246364682
100,0.001,0.07899250245342652,0.96537195210173,1.0560235381126404,0.7280111986474976
100,0.001,0.07707576360553503,0.9664991405907947,1.0574955145517986,0.722414348121693
100,0.001,0.07696250329415004,0.9662304879413207,1.062046746412913,0.7242344616350165
100,0.001,0.07550613675266504,0.9670510667893882,1.0744357307751973,0.7228403164440215
100,0.001,0.07513124744097392,0.9670493557229746,1.0735098322232564,0.721308722223709
100,0.001,0.07493278260032336,0.9668806106847304,1.0938539306322734,0.7277698122193698
100,0.001,0.07361072922746341,0.9676276529359895,1.0859586199124653,0.7267366578330389
100,0.001,0.0733412451421221,0.967476345967549,1.0904524723688762,0.7256813715019552
100,0.001,0.07261654858787854,0.9677106604641041,1.1003537972768147,0.7268711776164952
100,0.001,0.07400197815150023,0.9664713723972622,1.0983301202456157,0.7228332097707645
100,0.001,0.07568638864904642,0.9649729214909563,1.0942492286364238,0.7187028129391176
100,0.001,0.07566053109864394,0.9648517168885912,1.0999072392781575,0.7074513343359353
100,0.001,0.07620757942398389,0.9642709726515563,1.0991371472676594,0.718432901850042
100,0.001,0.07492062480499347,0.9650133593727274,1.1126377582550049,0.7211440055726386
100,0.001,0.07153014512732625,0.9673004833952765,1.1087256371974945,0.7147335817816668
100,0.001,0.06948848798250158,0.968539758055415,1.128134846687317,0.7235538559726753
100,0.001,0.0668554101139307,0.9703191200806169,1.1196963389714558,0.7196476306183804
100,0.001,0.06456241787721713,0.9718195759213969,1.1167581876118977,0.704317707811895
100,0.001,0.06256011594086885,0.9732629928115252,1.134495218594869,0.7276727797062651
